INPUT:text_id	INPUT:text
1546	جائزة ألبرت آينشتاين (التي أطلق عليها أحياناً عن طريق الخطأ لقب ألبرت أينشتاين لأنها كانت مصحوبة بميدالية ذهبية) هي جائزة في الفيزياء النظرية التي تأسست للاعتراف بالإنجاز العالي في العلوم الطبيعية. وقد وهبت من قبل صندوق لويس وسترا روزا التذكاري تكريمًا لعيد ميلاد ألبرت أينشتاين السبعين. تم منحه لأول مرة في عام 1951، بالإضافة إلى الميدالية الذهبية لأينشتاين بواسطة النحات جيلروي روبرتس،  كما شملت جائزة مالية قدرها 15000 دولار،  والتي تم تخفيضها لاحقًا إلى 5000 دولار.   يتم اختيار الفائز من قبل لجنة (تألفت الأولى منها من أينشتاين، أوبنهايمر، جون فون نيومان وويل ) من معهد الدراسات المتقدمة، الذي أدار الجائزة.  لويس شتراوس كان واحداً من أمناء المعهد. 
1547	لا ينبغي الخلط بين هذه الجائزة وكثير غيرها ممن تم تسميتهم باسم الفيزيائي الشهير، مثل جائزة ألبرت أينشتاين العالمية للعلوم التي قدمها المجلس الثقافي العالمي (منذ 1984)، قلادة ألبرت أينشتاين الذي قدمه مجتمع ألبرت أينشتاين (منذ 1979)، ولا مع جائزة هانز ألبرت آينشتاين، التي سميت باسم ابنه وأعطتها الجمعية الأمريكية للمهندسين المدنيين (منذ عام 1988).  تم تأسيسها في وقت أبكر بكثير من هذه، عندما كان أينشتاين لا يزال على قيد الحياة وكان أستاذاً في معهد الدراسات المتقدمة. وقد سميت "أعلى من نوعه في الولايات المتحدة" من قبل صحيفة نيويورك تايمز.  اعتبر البعض أنه "المعادل المرموق لجائزة نوبل". 
1548	جائزة دي ستيفانو (بالإسبانية: Alfredo Di Stéfano Trophy)‏ هي جائزة سنوية تمنح قبل صحيفة ماركا الإسبانية في نهاية كل موسم لأفضل لاعب في الدوري الإسباني. سميت الجائزة على اسم اسطورة ريال مدريد أرجنتيني ألفريدو دي ستيفانو. النسخة الاولي من الجائزة أبصرت النور في موسم 2007–08، و احرزها مهاجم ريال مدريد راؤول غونزاليس، قبل ان يسيطر عليها ليونيل ميسي لثلاث مواسم متتالية. ببينما هيمن عليها كريستيانو رونالدو لثلاث مواسم أيضا. يذكر أن قراء ماركا هم الذين يحددون اللاعبين الذين يدخلون في المنافسة النهائية على الجائزة بينما تقوم لجنة التحكيم بتحديد ترتيبهم النهائى ويعتمد القرار النهائى على ألفريدو دي ستيفانو رئيس لجنة التحكيم حتى وفاته.
1549	في أبريل 2019، استضافت كاران غوبتا الطبعة الرابعة من أنا امرأة. وكان من بين الفائزين سونالي بندر، والمصممة نيتا لولا، والمؤسس المشارك لـجينيسيس لاكشري ديبيكا جيهاني، والمؤلفة بريا كومار، ورئيسة التعلم في إنفوسيس كيشا غوبتا، والمحامية ديبيكا سينغ راجاوات، والناشطات الاجتماعيات سيندوتاي سابكال ونيهاري مندالي. كان المشاركون في حلقات النقاش هم ماناسي جوشي روي، ومانسي سكوت والممثلون روهيت روي، وبارفين داباس وتانوج فيرواني. ومن بين الضيوف والمشاهير في حفل توزيع الجوائز المرموقة ديفيا سيث، وفيديا مالفادي، وسانديب سوباركار، وآرتي، وكايلاش سوريندراناث من بين آخرين. وحضرها أيضًا الفائزون بالنسخة السابقة سوشميتا سين، وليا تاتا، وميشيل بوناوالا، وبهافنا جاسرا. نصحت سونالي بندر النساء بالاستقلال المالي.
1550	جائزة أودي للابتكار أو Audi Innovation Award هي مسابقة لأبحاث التصميم وتسليط الضوء على الأفكار المبتكرة وبدأت في العام 2016. تهدف المسابقة بقيادة أودي الشرق الأوسط إلى تمكين المصممين في منطقة الشرق الأوسط مع أرشفة التقدم الفكري في المنطقة. وتهدف المسابقة إلى تشجيع المصممين الشباب على ابتكار التصاميم بناء على بحوثهم ونشر أفكارهم التي من يمكن أن تغير المستقبل. وتدعو جائزة أودي للابتكار المخترعين إلى تقديم حلول إبتكارية ومصممة للتطوير في المجالات المختلفة من الحياة اليومية، الصحة، التنقل، التعليم أو المسطحات العمرانية العامة. ويحصل الفائز على تمويل تصل قيمته إلى 25.000 دولار لدعم إبتكاره، وكأس المسابقة، بالإضافة إلى رحلة لزيارة مقر شركة أودي في إنغولشتات بألمانيا
1551	جائزة أورويل هي جائزة بريطانية للكتابة السياسية، مقرها في كلية لندن الجامعية. تُمنح هذه الجائزة من قبل مؤسسة أورويل وهي مؤسسة خيرية مستقلة (مؤسسة خيرية مسجلة بالرقم 1161563، كانت تُعرف سابقًا باسم "جائزة أورويل") يحكمها مجلس أمناء. تُمنح أربع جوائز كل عام: واحدة لكتاب روائي (تأسست هذه الجائزة عام 2019) وأخرى لكتاب غير روائي عن السياسة، وواحدة للصحافة وواحدة عن «كشف الشرور الاجتماعية في بريطانيا» (تأسست هذه الجائزة عام 2015). وما بين عامي 2009 و 2012، مُنحت جائزة خامسة للتدوين. في كل حالة، يكون الفائز ضمن القائمة المختصرة التي تكون أقرب إلى طموح جورج أورويل في «تحويل الكتابة السياسية إلى فن». في عام 2014، أُطلقت جائزة أورويل للشباب، التي استهدفت المدرسة لأعمار 9 إلى 13 من أجل «دعم وإلهام جيل جديد من الكتاب الشباب الملتزمين بالسياسة». في عام 2015، أطلقت جائزة أورويل لفضح الشرور الاجتماعية في بريطانيا برعاية مؤسسة جوزيف راونتري ودعمها. أسس المُنظِّر السياسي البريطاني السير برنارد كريك جائزة أورويل في عام 1993، مستخدمًا أموالاً من عائدات الطبعة الورقية لسيرته الذاتية لأورويل. الرعاة الحاليون هم ريتشارد بلير، نجل أورويل والمجلة الفصلية السياسية ومؤسسة جوزيف راونتري والوكلاء الأدبيون لملكية أورويل. كانت الجائزة في السابق برعاية مؤسسة المعايير الإعلامية ورويترز. ظل برنارد كريك رئيسًا للقضاة حتى عام 2006؛ ومنذ عام 2007 تولى المؤرخ الإعلامي البروفيسور جان سيتون منصب مدير الجائزة. ويجري تعيين لجان التحكيم لجميع الجوائز الأربع سنويًا.
1552	وقد فسر نتنياهو ذلك أنه "من الغالب جدا أن الأمر يبدو كما لو أن أعضاء اللجنة كانوا يمنحون الجائزة إلى أصدقائهم". وقام يغال شوارتز وكان أحد المرشحين للجائزة وهو من جامعة بن غوريون في النقب، بسحب ترشيحه ودعى المرشحين الآخرين إلى فعل الأمر نفسه. وخلال الستة أيام التالية استقال أعضاء من اللجنة المختصة بالبحث الأدبي وجوائز السينما، وبقي في اللجنة عضوان فقط من أصل 13 عضو، وسحب العديد من المرشحين ترشيحاتهم. وسحب دافيد غروسمان ترشيحه قائلا أن "حركة نتنياهو هي حيلة هدامة ومتشائمة تدمر حرية التعبير والرأي والإبداع الإسرائيلي، وأنا أرفض أن أشارك في هذا".
1553	اعتبارًا من عام 2015، أصبحت الجائزة تتكون من 150000 يورو ودرع مزخرف تم تصميمه على يد برونو نينابر فان إيبن في عام 1995. يأتي الدرع على شكل شريط مطوي بأسلوب هارمونيكا ، مع نهايات مصنوعة من التيتانيوم. يحمل الشريط نصًا مكتوبًا بخط يد إيراسموس مأخوذًا من رسالة إلى جان كارونديليت كُتبت في 5 يناير 1523. يحتوي النص "variae sunt ingeniorum dotes multae seculorum varietates sunt. quod quisque potest in medium proferat nec alteri quisquam invideat qui pro sua virili suoque modo conatur publicis studiis utilitatis aliox adiungere. "، والتي تعني
1554	جائزة إيطاليا الكبرى (بالإيطالية: Gran Premio d'Italia)‏ ((بالإيطالية: Gran Premio d'Italia)‏   ) هو خامس أقدم سباق الجائزة الكبرى الوطني (بعد سباق الجائزة الكبرى الفرنسي، والجائزة الكبرى الأمريكية، وسباق الجائزة الكبرى الإسباني، وسباق الجائزة الكبرى الروسي )، منذ عام 1921. في عام 2013 أصبح الأكثر احتفاظًا (كان إصدار 2019 هو 89). وهو واحد من اثنين من سباقات الجائزة الكبرى (إلى جانب البريطانيين) التي تجري كحدث لبطولة العالم للفورمولا واحد في كل موسم، بشكل مستمر منذ تقديم البطولة في عام 1950. كل سباقات الجائزة الكبرى الإيطالي للفورمولا ون في عصر بطولة العالم أقيم في مونزا باستثناء عام 1980، عندما أقيم في إيمولا.
1555	الجائزة قدمتها للمرة الأولى أكاديمية فنون وعلوم التلفزيون التي أنشئت عام 1946 بعد شهر واحد من ميلاد شبكة التلفزيون الأمريكية. وقدمت الإيمي للمرة الأولى عام 1949 كجائزة للانتاجات التلفزيونية المميزة المنتجة محلياً في لوس أنجلوس مقر الأكاديمية كنوع من الترويج لأكاديمية وأعمالها المختصة بدعم الإنتاج التلفزيوني وتطويره. وأول من تسلم الجائزة في أول حفل ليدخل التاريخ كانت مقدمة البرامج والشخصية التلفزيونية الشهيرة وقتها شيرلي دينسديل. في الخمسينات تم تعميم الجائزة لمجمل الإنتاجات التلفزيونية على مستوى الدولة. وفي 1955 أنشئت الأكاديمية الوطنية لفنون وعلوم التلفزيون لتتخذ من نيويورك مقراً لها وتقوم بذات أعمال الأكاديمية الأم لكن على مستوى الساحل الشرقي للبلاد
1556	سميت الجائزة باسم اجنس فاي مورجان ( 1884-1968 ) وهي عالمة في الكيمياء الحيوية واخصائية تغذية. ولدت في بيوريا، إلينوي بالولايات المتحدة الأمريكية. وقد درست في جامعة شيكاغو وحصلت على درجة البكالوريوس ثم الماجستير ومن ثم الدكتوراة . كما قامت بالتدريس في جامعة كاليفورنيا، بيركلي من عام 1915 حتى عام 1954، حيث ساعدت في تأسيس قسم الاقتصاد المنزلي الذي أصبح بارزا على المستوى القومي. وأسست مورجان علم التغذية، نتيجة إلى ابحاثها المكرسة على تحليل العناصر الغذائية في الأطعمة، وأيضاً اهتمامها بوجود الفيتامينات والبروتينات بشكل منتظم أثناء معالجة الطعام، ولم تنسى أيضاً الآثار الفسيولوجية لنقص الفيتاميتات بالجسد. ولايمكن إنكار دورها في اكتشاف حمض البانتوثنيك وأهميته في تأدية وظيفة الغدة الكظرية والتصبغ. ساعد عملها لصالح الحكومة والوكالات الخاصة في إيجاد طرق متطورة لتجفيف الأطعمة.
1557	بعد الإعلان عن الشراكة مع إنترتينمنت ويكلي قبل حفل توزيع جوائز النقاد السابع في نوفمبر 2016 ، غادر العديد من الأعضاء البارزين في جمعية الصحفيين العاملين في مجال البث التلفزيوني ، بما في ذلك مايكل أوسييلو من تي في لاين و ماورين راين من فارايتي و كين تاكر من ياهو! للتلفزيون ، ومايكل شنايدر من إنديواير . في مقال نشره شنايدر بعد فترة وجيزة من استقالته بعنوان: "فكرة أن الترفيه الأسبوعي سيكون المنفذ الإعلامي المفضل لعرض الجوائز التي قررها الصحفيون من العديد من المنافذ غير عادية. (سيكون الأمر مثل تسمية CNN الشريك الرسمي للمناقشات الرئاسية ، على الرغم من أنها خاضعة للإشراف والتغطية من قبل ممثلين عن منظمات إخبارية متعددة. ) "  بعد النزوح الجماعي لنقاد التلفزيون ، خسرت جمعية صحفيي البث التلفزيوني 15٪ -30٪ من عضويتها.  تسبب هذا في أن تكون غالبية الأعضاء من صحفيي الإنترنت بدلاً من نقاد التلفزيون. خلال جوائز اختيار تلفزيون النقاد السابع ، تم حجب العديد من البرامج التي نالت استحسانا كبيرا مثل "الأمريكيون" ، " تصحيح" ، "أأنت الأسوأ" لصالح البرامج مع دعم ضئيل للغاية أو معدوم مثل " مودرن فاميلي " نظرية الانفجار العظيم ، و بيت االبطاقات ، وانتقدت على نطاق واسع ، بسبب هذا التغيير. 
1558	منحت الجائزة للمرة الأولى عام 1968، ثم أصبحت تمنح مرة كل خمس سنوات منذ ذلك الحين.تقام احتفالية توزيع الجائزة في 10 كانون الأول (ديسمبر)، وهو اليوم الذي خصصته الأمم المتحدة كيوم حقوق الإنسان. يتم اختيار مستحقي الجائزة بواسطة لجنة مكونة من رؤساء الجمعية العامة للأمم المتحدة والمجلس الاقتصادي والاجتماعي للأمم المتحدة ولجنة الأمم المتحدة لحقوق الإنسان ولجنة أحوال المرأة واللجنة الفرعية لتعزيز وحماية حقوق الإنسان.الجائزة رمزية وهي عبارة عن لوحة معدنية تحمل ختم الأمم المتحدة وتصميماً فنياً، ومحفور عليها بعض الأقوال الملائمة. وهي على النقيض من جائزة نوبل لا تمنح الفائزين جوائز نقدية، على الرغم من أنهم يشتركون مع الفائزين بجائزة نوبل للسلام بهدف مشترك.
1559	جائزة الأمير سلطان بن سلمان للتراث العمراني جائزة تهدف للمساهمة في ترسيخ الوعي بأهمية التراث العمراني، وإلى تشجيع الباحثين والمعماريين على استلهام التراث العمراني في بحوثهم ومشروعاتهم. وقد جاءت الموافقة على إنشاء الجائزة في اللقاء السنوي التاسع للجمعية السعودية لعلوم العمران الذي عقد في 23 من شهر محرم عام 1420هـ في الرياض برعاية الأمير (الملك) سـلمان بن عبد العزيز آل سعود، وانطلقت الجائزة في دورتها الأولى عام 1425هـ (2005م). وانطلقت الجائزة في أربعة فروع هي: "جائزة مشروع التراث العمراني"، و"جائزة الحفاظ على التراث العمراني"، و"جائزة مشروع بحوث التراث العمراني"، و"جائزة الإنجاز مدى الحياة. ويشغل منصب الأمين العام للجائزة الدكتور زاهر عبد الرحمن عثمان.
1560	تمنح جائزة 200 ألف ريال للجهة المنتجة لعمل غنائي قائم على قصيدة لأحد الشعراء العرب المعاصرين، ويشترط أن تلتزم القصيدة في موسيقاها بالإيقاع الشعري المنضبط العمودي والتفعيلة، وأن يكون للشاعر إنتاج شعري لا يقل عن ديوان أو عدد من القصائد المغناة والمنشورة في حدود 10 قصائد، وأن يتم ترشيح الأغنية من خلال إحدى جمعيات الثقافة والفنون أو النوادي الأدبية أو المؤسسات الثقافية المتخصصة، أو من خلال المؤسسات الفنية في الوطن العربي، ويمكن للجهة المنتجة ترشيح نفسها على أن يكون الترشيح بتوصية جهة معتمدة. وأن تلتزم الجهة الفائزة بالحضور بصحبة شاعر القصيدة ومغنيها وملحنها للحفل، وأداء الأغنية على المسرح.
1561	تأسست الجائزة في العام 1983، وفي العام 1990 تقرر تحويلها إلى المستوى العالمي مع رفع قيمتها إلى 30 ألف دولار أمريكي، وفي العام 2001 شكلت لجنة عليا للجائزة ورفعت قيمتها إلى 300 ألف دولار توزع بالتساوي على محاورها الثلاثة، كما تقرر توزيع جوائزها كل عامين بعد أن كانت توزع كل أربعة أعوام. وفي العام 2014 ارتفع مجموع مبالغ الجائزة إلى 400 ألف دولار، ثم أعلنت هيئة الرياضة السعودية ممثلة في معهد إعداد القادة، في أكتوبر 2019، عن رفع مبلغ الجائزة إلى مليون دولار أمريكي، وإقامة حفل إعلان الفائزين وتوزيع الجوائز في أكتوبر 2020، كما أعلن المعهد عن اختيار جامعة AISTS السويسرية شريكا علميا للجائزة، إذ ستتولى استقبال البحوث وتحكيمها.
1562	نُحتت الجائزة في الأصل من قبل جورج ستانلي من رسم تخطيطي لتصميم لسيدريك غيبونز. قدّمتها أكاديمية فنون وعلوم الصور المتحركة لأول مرة في عام 1929 في عشاء خاص استضافه دوجلاس فيربانكس في فندق هوليوود روزفلت، الحدث الذي عُرف لاحقًا باسم جوائز الأوسكار الأولى. بُث حفل توزيع جوائز الأوسكار لأول مرة عن طريق الراديو في عام 1930، وعلى التلفاز في عام 1953. يعتبر هذا الحفل أقدم حفل توزيع جوائز ترفيهية، ويُبث حيًّا الآن في جميع أنحاء العالم. تُمثل الجائزة أيضًا أقدم جوائز الترفيه الأمريكية السنوية الأربع الكبرى؛ معادلاتها الثلاثة الأخرى -جوائز إيمي للتلفزيون، وجوائز توني للمسرح، وجوائز غرامي للموسيقى – شُكّلت على نمطها. يشار إليها على نطاق واسع على أنها الجائزة التنافسية الأكثر شهرة ومقامًا في مجال الترفيه.
1563	تتطلب جائزة أفضل فيلم وثائقي إما إصدارات لمدة أسبوع في كل من مقاطعة لوس أنجلوس ومدينة نيويورك خلال السنة التقويمية السابقة، أو جائزة مؤهلة في مهرجان تنافسي من قائمة مهرجانات الأفلام الوثائقية المؤهلة (بغض النظر عن أي عرض أو توزيع عام)، أو تقديم في فئة أفضل فيلم بلغة أجنبية باعتباره الاختيار الرسمي لبلده. يجب أن تستوفي العروض المسرحية المؤهلة نفس المتطلبات مثل تلك الخاصة بالأفلام غير الوثائقية فيما يتعلق بأعداد وأوقات العروض. بالإضافة إلى ذلك، يجب أن يُراجع الفيلم من قبل ناقد من نيويورك تايمز، أو تايم أوت نيويورك، أو لوس أنجلوس تايمز، أو أل إيه ويكلي.
1564	الجوائز في فئات الأفلام القصيرة (أفضل فيلم وثائقي (موضوع قصير)، وأفضل فيلم رسوم متحركة قصير، وأفضل فيلم حي قصير) لديها قواعد أهلية مختلفة بشكل ملحوظ عن معظم الجوائز التنافسية الأخرى. أولاً، لا تتزامن الفترة المؤهلة للإصدار مع سنة تقويمية، بدلاً من ذلك تغطي فترة سنة واحدة تبدأ في 1 أكتوبر وتنتهي في 30 سبتمبر من السنة التقويمية قبل الحفل. ثانيًا، هناك طرق متعددة للتأهل. الطريقة الرئيسية هي إصدار مسرحي لمدة أسبوع في مقاطعة لوس أنجلوس أو مدينة نيويورك خلال فترة الأهلية. يمكن للأفلام أيضًا التأهل من خلال الفوز بجوائز محددة في واحد من عدد من مهرجانات الأفلام التنافسية التي حددتها الأكاديمية، أيضًا بغض النظر عن التوزيع العام المسبق. أخيرًا، الفيلم المُختار كفائز بالميدالية الذهبية، أو الفضية، أو البرونزية في فئة مناسبة من جوائز الأكاديمية للطلاب السابقة مباشرة يمكن تأهله أيضًا (فئة الأفلام الوثائقية لتلك الجائزة، أو الرسوم المتحركة، أو السرد، أو الأفلام البديلة، أو الدولية لفئة الجوائز الأخرى). تختلف متطلبات الجولات المسرحية المؤهلة أيضًا عن متطلبات الجوائز الأخرى. مطلوب عرض واحد في اليوم الواحد فقط. بالنسبة لجائزة الأفلام الوثائقية، يجب أن يبدأ العرض بين الظهر والساعة 10 مساءً بالتوقيت المحلي؛ للجوائز الأخرى، لا يُلزم وقت بدء محدد، ولكن يجب أن يظهر الفيلم في قوائم المسارح العادية مع التواريخ وأوقات العرض.
1565	ينظم عادة حفل توزيع الأوسكار سنويا في شهر مارس أو فبراير في صالة مسرح كوداك في مدينة لوس انجلوس ,كالفورنيا. ويعتبر هذا الحدث من الأحداث التي تحضى بتغطية إعلامية واسعة ومشاركة الكثير من الشركات الكبرى التي تحاول استخدام ليلة الحفل لترويج منتوجاتها من الملابس والزينة وفي بعض الأحيان يستخدم الحفل للتعبير عن آراء سياسية مثيرة للجدل من قبل الحائزين على الأوسكار. مثل رفض الممثل الشهير مارلون براندو الحصول علي جائزة أفضل ممثل بسبب موقف حكومة الولايات المتحدة من الهنود الحمر. وأيضا أثناء حفل توزيع الجوائز عام 2003 حينما ندد العديد من الفائزين بالحرب على العراق لاسيما المخرج مايكل مور الذي حاز على جائزة أفضل فيلم وثائقي.
1566	وتأتي إيطاليا في مقدمة الدول التي فازت افلامها لجائزة الأوسكار في هذا المجال حيث فازت 10 مرات من أصل 27 ترشيح تليها فرنسا بـ 9 جوائز من أصل 34 ترشيح ثم إسبانيا بـ 4 جوائز من أصل 19، ومن الشرق الأوسط رشح لهذه الجائزة إيران عام 1998 عن فيلم اطفال الجنة Children of Heaven وفلسطين عام 2006 عن فيلم الجنة الآن Paradise Now وإسرائيل عن فلم وراء القبضان سنه 1985 "מאוחרי הסורגים" و الأردن عام 2016 عن فيلم ذيب Theeb. وحتى عام 2008، فاز 24 فيلم أجنبي بجوائز خارج فئة أفضل فيلم أجنبي وأكثر هذه الأفلام هما السويدي فاني وأليكسندر والتايواني النمر الرابض والتنين الخفي بحصول كل فيلم على أربعة جوائز بما فيها جائزة أفضل فيلم أجنبي.
1567	مع أن هذه الجائزة هي أرفع جائزة تمنح للأفلام الوثائقية إلا أنها من أكثر جوائز الأوسكار إثارةً للجدل. ويعود ذلك إلى النظم والمعايير التي تتبعها الأكاديمية. حيث أن العديد من الأفلام الوثائقية التي اعتبرها النقاد من أفضل الأفلام وأكثرها تأثيراً لم يتم ترشيحها لهذه الجائزة. ومثال عليها فيلم أنا وروجر (بالإنجليزية: Roger and Me)‏ والخط الأزرق الرفيع (بالإنجليزية: The Thin Blue Line)‏ وأحلام الطوق (بالإنجليزية: Hoop Dreams)‏. وقد أدت كمية الجدل الكبيرة التي دارت حول عدم ترشيح الأخير إلى إجبار الأكاديمية على تغيير سياستها الخاصة بالتصويت للأفلام الوثائقية. ولا يزال هذا الجدل قائماً.
1568	جائزة الأوسكار لأفضل ممثل أو جائزة الأكاديمية لأفضل ممثل (بالإنجليزية: Academy Award for Best Actor)‏ هي جائزة تمنحها سنوياً أكاديمية فنون وعلوم الصور المتحركة، وتهدف إلى لتكريم الممثل الذي يؤدي أداء إستثنائياً في دور البطولة لأحد الأفلام. مُنحت الجائزة لأول مرة في حفل الأكاديمية الأول والذي أقيم في عام 1929 وفاز بها أميل جانينجز لدوره في فيلم المهمة الأخيرة وفيلم طريق اللحم.يتم تحديد المرشحين حالياً عن طريق تصويت من قبل الأعضاء الممثلين في الأكاديمية.وفي عام 1937، تم حصر الترشيح إلى 5 مرشحين كل عام.منذ بداية الجائزة، تم إهداؤها إلى 77 ممثل. يعد دانيال دي لويس أكثر الممثلين حصولاً على الجائزة في التصنيف بحصوله على ثلاث جوائز.
1569	جائزة الإعلام السعودي هي جائزة إعلامية سنوية أطلقتها هيئة الصحفيين السعوديين بدعم وزارة الإعلام في 27 اغسطس 2019. تهدف الجائزة لخلق المنافسة بين الشباب، وتحفيز الإبداع المهني في المجالات الإعلامية، وتنمية حرية الرأي والتعبير، وهي ضمن أعمال منتدى الإعلام السعودي المخطط إقامته في 27 نوفمبر 2019. للجائزة 6 فروع في مجال الإبداع الصحفي وهي الإنتاج المرئي، الإنتاج المسموع، الصحافة والإعلام الريادي، وشخصية العام وهو فرع تكرم فيه الشخصيات البارزة في مسيرة الإعلام السعودي. تبلغ قيمة الجائزة 350 ألف ريال سعودي، والترشح لها متاح للأفراد العاملين في المؤسسات الصحفية في فرع الصحافة، وللمؤسسات الإعلامية السعودية أو التي تمتلك فروع في السعودية ترشيح أحد منسوبيها في فرعي الإنتاج المرئي والمسموع.
1570	يشرف المجلس على الجائزة وفروعها، ويضم عدة شخصيات سعودية وخليجية وعربية مهتمة في مجال الإبداع الإعلامي. يضم المجلس كل من رئيس هيئة الجائزة عضو مجلس إدارة هيئة الصحفيين السعوديين محمد الحارثي، ووزير الإعلام الكويتي السابق سامي النصف، والمستشار الثقافي لحكومة دبي مدير مؤسسة محمد بن راشد آل مكتوم الثقافية الدكتور جمال بن حويرب، وعضر مجلس الشورى الدكتور فايز الشهري، الرئيس السابق لتحرير جريدة عكاظ الدكتور هاشم عبده هاشم، الكاتب سمير عطالله، الكاتبة الدكتورة فاتن شاكر، إلى جانب مدير قنوات ام بي سي في السعودية محمد التونسي، ورئيس النقابة المصرية للصحافة الدكتور ضيائ رشوان، ورئيس تحرير جريدة الوطن الدكتور عثمان الصيني.
1571	جائزة الإمارات للطاقة  تحت رعاية الشيخ محمد بن راشد آل مكتوم، نائب رئيس الدولة رئيس مجلس الوزراء حاكم دبي، يتم تنظيم "جائزة الإمارات للطاقة" مرة كل عامين بغرض التشجيع على الاستخدام الأفضل لمصادر الطاقة. وتهدف الجائزة إلى تسليط الضوء على أفضل الممارسات والأعمال الرائدة في مجال كفاءة الطاقة، والطاقة البديلة، والاستدامة، وحماية البيئة. وتكرّم الجائزة الجهود المبذولة من قبل القطاعين الخاص والعام في مجال كفاءة الطاقة ومشاريعها، وتشجيع التعليم والبحث العلمي في مجال الطاقة، كما تمنح جائزة خاصةً بالمساهمين الفاعلين في هذا القطاع. وتشكل "جائزة الإمارات للطاقة" منصة عالمية تجمع تحت مظلتها الفائزين بها وتحتفي بإنجازاتهم في مجال إدارة الطاقة والحفاظ عليها، كما تسلط الضوء على جهودهم المبذولة في كافة ميادين الطاقة لتمنحهم التقدير الذي يستحقونه. وستنطلق "جائزة الإمارات للطاقة" عام 2012 مع فتح باب القبول لطلبات المشاركة أمام الجهات المهتمه والأفراد. وسيشرف "المجلس الأعلى للطاقة بدبي" على إدارة الجائزة مع توليه مسؤولية مراجعة وتقييم الطلبات المقدمة واختيار الفائزين على اساسها.
1572	جائزة الإندبندنت لأدب الخيال الأجنبي (Independent Foreign Fiction Prize) جائزة أدبية بريطانية. تم إطلاقها من قبل صحيفة الإندبندنت البريطانية لتكريم القصص الخيالية المعاصرة في الترجمة. وقد أطلقت هذه الجائزة لأول مرة في العام 1990 واستمرت لمدة خمس سنوات قبل أن يتم تعليقها. تم إحياؤها مرة أخرى في العام 2001 بدعم مالي من مجلس إنجلترا للفنون . وابتداء من عام 2011 أصبحت الجائزة تحت إدارة بوك ترست Book Trust ، مع شرط ابقاء الإندبندنت في الاسم. وفي العام 2015، تم حل الجائزة مرة أخرى وإعادة تشكيلها ودمجها مع جائزة مان بوكر الدولية .
1573	بعد الاندماج، أعلنت جائزة مان بوكر عن تحول جديد في ما يخص جائزتها «مان بوكر العالمية»، بالتعاون مع جائزة «الإندبندنت لأدب الخيال الأجنبي»، ابتداء من عام 2016، لتصبح جائزة معنية بترجمة أدب الخيال، بهدف تشجيع شريحة أوسع من الناشرين، والارتقاء بالمستوى النوعي لعمل الترجمة. واستناداً إلى نتائج «جائزة مان بوكر العالمية» لعام 2015، حيث ضمت قائمة التصفيات النهائية ثمانية أعمال من أصل عشرة، سبق ونشرت بلغة غير الإنجليزية. وستصبح قيمة الجائزة 50 ألف جنيه استرليني، مناصفة بين الكاتب والمترجم، مع منح كل كاتب ومترجم يصل إلى القائمة القصيرة، ألف جنيه استرليني. وبذا، تصل القيمة الإجمالية إلى 62 ألف جنيه استرليني.
1574	مجموعة المشرعين من الحزبين التي تدعم جائزة الإوزة الذهبية والمنظمات المؤسسة (انظر القسم التالي) تستشهد بالأبحاث السابقة ذات العناوين الغريبة التي أدت إلى تقدم علمي يجري استخدامه على نطاق واسع. والمثال الأول المستشهد به هو عندما نشر السير ألكسندر فليمينغ (Alexander Fleming) "المادة المكافحة للبكتيريا في رواشح المرق" عام 1926م والتي أصبحت تُعرف باسم البنسلين. ثانيًا، ربما كانت الأشعة السينية تبدو غريبة في عام 1895م بعدما قام ويلهلم رونتغن (Wilhelm Röntgen) بتسمية هذه الظاهرة التي أحدثت توهجًا في شاشة قريبة مطلية كيميائيًا. ثالثًا، الدراسات التي أجريت على إفراز البول عند الكلاب وإفراز الأنسولين بواسطة كلاب البحر أدت في نهاية المطاف إلى تحقيق تقدم في فهم مرض السكري التي حصلت على ميدالية العلوم الوطنية.
1575	هذا القانون انشئ حديثاً بعد ظهور مشكلة ”الحلقات المعلقة“ لمسلسلات شبكة Starz. حيث ان القناة كانت لديها الكثير من المسلسلات بحلقات معلّقة كثيرة.و الحلقات المعلقة هي الحلقات التي تم اذاعتها بعد فوات أوان إرسال الحلقات ”للنظر فيها“.و يسمح آنذاك بإذاعة الحلقات على الانترنت لـ اللجنة للنظر فيها. و المشكلة الأساسية كانت هو ان قوانين الاكاديمية هو ان كل الحلقات المقدمة يجب ان تقدم على نفس الأوساط. يعني إذا الشبكة قدمت الحلقات على DVD, فالحلقات كلها تقدم على DVD, إذا قدمت على كاسيت VHS, فيجب ان تقدم كلها على كاسيت VHS وهكذا.
