INPUT:text	INPUT:text_id	GOLDEN:is_correct
Le 31 mars 2015, le typhon Maysak passe à 89 km au nord-ouest de Fais. Le phénomène météorologique est alors à son maximum d'intensité et a atteint la catégorie 5 de l'échelle de Saffir-Simpson (super-typhon). À Fais, alors que des rafales à plus de 280 km/h étaient prévues, la vitesse du vent a finalement atteint jusqu'à environ 260 km/h,,, soufflant tout de même des maisons et provoquant une élévation du niveau de la mer. La population a cherché refuge dans des bâtiments en béton comme l'église et l'école. L'état d'urgence est déclaré dans l'État de Yap par le gouverneur Tony Ganngiyan le 1er avril. Quelques jours après le passage du typhon, le Bureau de l'environnement et de la gestion d'urgence des États fédérés de Micronésie déclare avoir besoin de rations alimentaires pour les trois à six prochains mois pour Fais en raison de la destruction des cultures. Les réservoirs d'eau ont été endommagés par la tempête ou contaminés par de l'eau salée, l'eau potable est donc dans un premier temps fournie par une pompe alimentée par la Pacific Aviation Mission,,,. Quelques jours plus tard, un puits fonctionnant avec un panneau solaire offre une eau nécessitant d'être bouillie pour la consommation. Un second typhon moins puissant (Noul), ne provoquant que des dommages mineurs à Fais — il n'est alors qu'une tempête tropicale — ainsi que dans l'ensemble du pays, au soulagement des officiels du gouvernement fédéral, passe début mai à proximité de l'île,,. Durant les deux années suivantes, l'Agence des États-Unis pour le développement international finance la reconstruction de maisons et fournit une aide financière pour aider à l'alimentation et à la reconstruction. Des dons privés sont également recueillis par l'association FUNSO (Fais Ulithi Ngulu Sorol Organization) créée pour l'occasion afin d'en assurer la redistribution en partenariat avec l'association américaine Habele,,. En décembre 2015, dans le cadre de son opération annuelle Christmas Drop l'armée américaine parachute des boîtes contenant des livres, de la nourriture en conserve et des articles comme des filets de pêche pour « aider les insulaires à maintenir leur mode de vie en grande partie basé sur l'économie de subsistance ».	4302	yes
La parade nuptiale comporte trois types différents de postures qui ne semblent pas s’enchaîner dans un ordre précis. Dans le cas le plus courant, le mâle, caroncules déployées, incline l’aile située du côté de la femelle et relève l’aile opposée, exhibant à la femelle son dos et ses épaules colorés. Ainsi paré, il se déplace en cercles autour de la femelle en criant. Cette parade est rare chez les Lophura, le faisan de Swinhoe étant la seule espèce à la pratiquer régulièrement. Dans une deuxième attitude, typique des Lophura, le mâle dilate amplement ses caroncules rouges dont le lobe supérieur dépasse largement le sommet de la tête, hérisse ostensiblement sa huppe blanche, déploie sa queue en éventail, dresse la tête et danse avec exubérance autour de la femelle tout en faisant vibrer ses ailes et en émettant un cri aigu et prolongé. Dans la troisième posture, le mâle se tient debout près de la femelle couchée, caroncules dilatées, huppe érigée, plumes du cou gonflées tout en battant des ailes en émettant des cris.	4393	yes
La saison de nidification dure de fin avril à juin avec un début plus tardif en altitude. La plus grande fréquence d’éclosion se situe fin juin, à l’arrivée de la mousson, et concorde avec l’explosion démographique des populations d’insectes. Il est probable que ces derniers jouent un certain rôle dans l’élevage des jeunes. La femelle niche habituellement sous des rochers. Le site typique de nidification est la base d’un rocher couvert d’herbes et de buissons, à proximité d’une forêt claire de chênes ou de pins sur un versant fortement escarpé. Le nid est une légère dépression sur le sol. La poule couve seule pendant 26 jours mais le mâle reste à proximité. Rappelons que le mâle prend une part aussi active que la femelle dans la protection et l’élevage des jeunes. En cas de disparition totale de la couvée, la poule fait une ponte de remplacement mais, dans la nature, aucun couple ne produit, semble-t-il, plus de deux jeunes par an.	4396	yes
L'adoption d'enfants est une pratique traditionnelle très répandue sur Fais. Elle s'effectue majoritairement entre membres de la même communauté pour des raisons sociales, politiques et économiques. Les familles proposant des enfants à l'adoption n'ont généralement pas les moyens de tous les nourrir convenablement. Les adoptants sont des couples sans enfants, n'ayant que des garçons ou que des filles et souhaitant varier les sexes puisqu'à chaque sexe sont dévolues des tâches dans les activités de subsistance. Les chefs de village adoptent aussi volontiers car ils ont beaucoup de terrain agricole et ils cherchent des bras. Ces adoptions visent également à détacher l'enfant d'une identification exclusive à sa famille naturelle à laquelle il peut toujours rendre visite du fait de la proximité des habitats. En 1977, D. Rubinstein constate que 92 % des enfants de l'île ont fait l'objet d'une adoption mais que seuls 20 % d'entre eux vivent effectivement dans la bogota de leurs parents adoptifs. Ce chiffre s'élève lorsque le couple n'a pas d'enfants au moment de l'adoption. Ces adoptions traditionnelles n'ont le plus souvent pas d'existence légale. Après son mariage, toutefois, l'époux accompagné de sa famille emménage dans un tiers des cas seulement dans la maison de ses parents adoptifs,.	4341	yes
Une circulation des hommes a également existé à partir de Fais. D'après un mythe des habitants de l'île d'Hatohobei à Palaos, 1 230 km au sud-ouest de Fais, leur île aurait été peuplée par des insulaires de Fais, qui dans cette histoire prend le nom de Mog Mog. Des études ethnographiques indiquent une parenté culturelle et de langue entre les habitants de ces deux îles. Des histoires de voyages entre ces deux terres sont encore racontées par des anciens au début des années 2000. L'époque de ce peuplement pourrait être datée vers 1700,,.	4320	no
Moins de 20 % de la population bénéficie de l'électricité, obtenue par panneaux solaires, en 2008. En 2013, l'Union Européenne prévoit de faire installer des panneaux solaires pour une production maximale de 65 kilowatt/heure. Au début des années 2010, très peu d'habitants (environ 1 %) se procurent des journaux papiers ou profitent des services postaux. L'île ne comporte aucun réseau téléphonique et internet. Un peu moins de 15 % des habitants possèdent une radio et 5 % d'entre eux ont une télévision ou un lecteur DVD. L'accès aux informations extérieures est un faible sujet de préoccupation pour les habitants. Neuf ordinateurs rassemblés dans un même bâtiment sont présents sur l'île en 2002,.	4326	yes
La qualité du tabac produit à Fais est reconnue par la population d'Ulithi car il pousse mieux. Au début du XXe siècle, les insulaires d'Ulithi échangeaient avec ceux de Fais du sirop de noix de coco contre du tabac. Les plantations sont évoquées dans une danse pratiquée par les hommes de l'atoll d'Ulithi. Elle raconte comment un homme fou d'Ulithi devenu magicien, proposa à deux frères un voyage vers les plantations de tabac de Fais et les tua avec lui durant le voyage en invoquant une tornade. Un conte récité aux enfants sur Ulithi narre l'histoire d'un homme de Mogmog, une des îles de l'atoll d'Ulithi, qui tue un requin mangeur d'hommes qui empêchait les gens de son île de venir à Fais. Il en offre la chair aux insulaires de Fais, ce qui expliquerait pourquoi ils sont parmi les seuls à en manger en Micronésie, et reçoit du tabac en échange.	4331	yes
Les fils de trame supplémentaires en fibres d'hibiscus sont colorés avant le tissage, soit en rouge, soit en bleu. Le colorant bleu était à l'origine dérivé des surgeons de bananier et le rouge des racines du nono (Morinda citrifolia), mais durant l'administration coloniale japonaise, probablement à la fin des années 1930, les îliens ont remplacé ces colorants par ceux tirés d'autres plantes locales ou de matières minérales. Au début des années 1970, les femmes de l'île utilisaient du papier de miméographe bleu et des cartouches de colorant rouge synthétique japonais. Par la suite, le colorant rouge devenant difficile d'accès, du coton rouge importé a été utilisé et le procédé de teinture oublié. En 2003, dans le cadre d'un projet de relance du tissage du machi, la teinture par colorant naturel a été redécouverte.	4336	yes
Le mâle (adulte) est bleu-acier foncé tirant sur le noir sur presque tout le corps (avec des plumes noires entourées d'une ligne bleu foncé.Les plumes sont plus ternes sous le ventre, autour de l'anus et sur les ailes et la queue.La femelle (adulte) est roussâtre, plus pâle sous la gorge, plus foncée (tendant vers le noir sur la queue). Les plumes sont tachetées de noir et garnies d'un trait clair et d'une ligne brune. Les juvéniles ont une couleur discrète rousse avec des plumes dont le liseré est plus clair, qui leur confèrent une couleur de camouflage au sol.	4391	yes
F-15 Strike Eagle est un jeu video de simulation de vol de combat cree par Sid Meier et Grant Irani et publie par MicroProse en 1984 sur borne d'arcade, Amstrad CPC, Apple II, Atari 8-bit, Atari ST, C64, IBM PC, MSX, NES, PC-88, ZX Spectrum, Game Gear, Game Boy et Thomson TO. Le joueur y pilote un avion de chasse McDonnell Douglas F-15 Eagle au cours de sept missions de combat. Six d’entre elles sont basees sur des evenements historiques et la derniere, hypothetique, prend place dans le golfe Persique en 1984. Le joueur controle son avion par l’intermediaire d’une vue a la premiere personne du cockpit de l’avion et d’un affichage tete haute. Ce dernier inclut une carte de navigation sur laquelle est affichee la position de l’avion et de la base du joueur, ainsi que celle des ennemis. La vue du cockpit affiche l’environnement en trois dimensions et les ennemis, que ce soit dans les airs ou au sol. Le joueur controle son avion au joystick,,,,.	12	no
L'étude des restes de poisson, couplée à d'autres sources d'informations, amènent Rintaro Ono et Michiko Intoh à proposer une pêche régulière mais peu soutenue des espèces côtières, du fait de l'environnement récifal limité, et donc une exploitation intensive des espèces en pleine mer, notamment le requin, les Serranidae (dont le mérou) et entre 400 et 800 le thon. Ces trois espèces sont les poissons les plus péchés à Fais depuis les débuts de l'occupation humaine. Après 800, la proportion de thon diminue sans doute pour des raisons climatiques. La pêche du requin et du mérou est beaucoup plus importante que partout ailleurs en Micronésie mais aussi en Polynésie et celle du thon est comparable à celle pratiquée en Polynésie. La taille des poissons indique une prédominance du requin et du thon comme source de protéine. Dans des niveaux datés entre 1300 et 1800, les coquilles consommées ou collectées dans des inhumations indiquent un ramassage autour des récifs de corail.	4313	yes
Le faisan d’Elliot est victime de l’important accroissement démographique humain, de la déforestation et de l’extension agricole qui l’ont repoussé dans des zones de plus basse altitude (en dessous de 800 m) mais encore densément peuplées où il est largement chassé. En effet, selon les secteurs, la déforestation a directement saccagé son habitat et l’agriculture a empiété sur son biotope au point de le cantonner dans des îlots de forêt et donc de fragmenter les populations. À ce triste tableau s’ajoutent la chasse alimentaire et, secondairement, les captures pour approvisionner les zoos chinois. Toutefois, on pense qu’il peut être encore commun localement dans des zones favorables comme dans la réserve naturelle de Gutian Shan (Tchekiang) où la population a été estimée à 500-600 sujets entre juillet et septembre 1999.	4377	yes
Les eaux côtières de Fais, à cause de l'absence de lagon, sont moins riches en poisson que la plupart des autres îles de l'État. La population est donc moins autosuffisante du produit de sa pêche. Les hommes de Fais pêchent quotidiennement, de jour mais aussi de nuit, le long de l'estran, dans la zone de descente du récit et plus loin en mer avec des bateaux à essence en fibre de verre — mais le coût de l'essence rend leur utilisation rare — ou des canoës. Ils attrapent entre autres des poissons perroquets, des poissons-chirurgiens, des mérous, des vivaneaux. Équipés d'un masque et de palmes, d'une ligne à main et d'un crochet, les jeunes hommes pêchent des poissons en eaux plus profondes sur le bord extérieur du récif tels des petits thons, des carangues, des mérous et d'autres poissons de pleine mer. Sur commande des hôteliers et restaurateurs des îles Yap, la nuit, la ligne de pêche et le crochet sont remplacés par une lampe sous-marine et ils attrapent des homards. S'ils sont dérangés par des requins, ils laissent tomber une pierre, qu'ils ont pris la précaution de prendre, laquelle attire les requins qui la poursuivent. Les bateaux s'éloignent jusqu'à un mille du large pour pêcher de plus grands poissons pélagiques : thon, mahi-mahi et marlin. Le poisson pêché et destiné à la consommation est partagé avec ceux vivant à proximité du domicile. Le partage des aliments sert à lier la communauté et induit des relations d'échanges réciproques. La pêche à la tortue et la récolte des œufs, également partagés avec les voisins, est autorisée mais réglementée par le chef de l'île qui l'interdit pendant la saison de nidification. Une spécialité locale est l'élaboration de beignets constitués de viande de tortue entourée d'une boule de pâte et frits.	4332	yes
En mai 1968, Vangelis s'est installé à Paris alors que son groupe Aphrodite's Child a été empêché de rejoindre l’Angleterre par la douane. À partir de prises de son des événements de Mai 68 qui l'ont marqué, et alors qu'il termine également l'album 666 d'Aphrodite's Child, dont la sortie sera consécutive à la séparation du groupe, Vangelis compose quatre ans plus tard un poème symphonique dans la veine des collages sonores alors en vogue. Il met ainsi au point sa technique de composition en autoproduction qui préfigure le home studio, ajoutant aux sons enregistrés ses claviers ainsi et d'autres instruments (guitare acoustique, violon...).	4361	yes
Le territoire de chaque oiseau varie suivant le sexe et la saison, de 0,239 km2 à 0,024 km2, celui des mâles étant plus grand que celui des femelles, augmentant en hiver et pendant la période précédant la reproduction. Ceci est lié à la nourriture disponible et au comportement reproducteur, les mâles étant à la recherche des femelles avant la période de reproduction proprement dite. Compte tenu des observations effectuées en captivité, du haut degré de dimorphisme et du caractère querelleur des mâles, il est probable que cette espèce soit polygame.	4375	yes
Le comportement du faisan vénéré face à des prédateurs a été bien étudié en France par Moynihan (1995). Les femelles adultes battent généralement en retraite à l’approche d’un mammifère carnivore ou d’un homme ; cependant, lorsqu’elles couvent, elles peuvent se figer sur le nid ou à proximité. Une femelle accompagnée de ses jeunes s’envolera vers les arbres en même temps que sa progéniture tout en lançant un puissant cri d’alarme et les jeunes se rapprocheront ensuite de leur mère en se déplaçant graduellement de branche en branche. Un mâle solitaire, surpris par un prédateur terrestre, prendra également son essor vers les arbres mais, ajoute Moynihan, le mâle vénéré a développé d’autres stratégies de défense tout à fait singulières (très différentes de celles du faisan de Colchide) surtout quand il y a des femelles avec des jeunes. Ainsi, à l’approche d’un prédateur terrestre, il tente, le plus souvent, d’aller à son encontre en adoptant des postures d’intimidation, le corps en position basse et la queue relevée ou le corps droit avec le plumage ébouriffé et les ailes pendantes. Ce comportement très agressif s’accompagne de cris. Le mâle tente ainsi d’attirer l’attention sur lui pour faire diversion et permettre ainsi aux femelles de s’échapper avec leurs jeunes.Hennache & Ottaviani (2006) ont observé des comportements d’agressivité uniques exprimés par des mâles de faisans vénérés en période de reproduction. Ainsi, un coq, né en captivité puis relâché en futaie, attaquait systématiquement les roues du moindre tracteur agricole traversant son territoire, une lisière forestière où avait été installée la volière de pré-lâcher. À plusieurs reprises, il réussit même à pénétrer dans la cabine du tracteur, dont les portes avaient été ôtées, pour attaquer le conducteur aux mains ou au visage.	4415	yes
Fais a été dénommée Feis ou Feys, dès 1721, ou Pais ou Paiz, dès 1697,,. Elle apparaît sous la dénomination île de Fais dans un atlas en langue française publié en 1826. En 1828, elle reçoit de Jules Dumont d'Urville les noms successifs d'île Astrolabe d'après le nom de son navire puis de Feis, renseigné qu'il s'agit du nom employé par les insulaires. Le passage à proximité de Louis Legoarant de Tromelin, la même année, lui vaut d'être parfois renseignée sous le nom de Tromelin ou Tromlin island. Elle est encore dénommée Fuhaesu ou Huhaesu durant l'occupation japonaise,. Dans les îles Yap, l'île est nommée Voeêi.	4321	yes
Les fils de chaîne de fibres de bananier obtenus sont gauchés au moyen d'un banc bas, en bois, dans lequel sont insérées quatre chevilles verticales autour desquelles le fil est enroulé. Les chevilles sont ensuite remplacées par différentes pièces du métier à tisser, puis le tout est transféré sur le métier. Le tissage s'effectue sur des métiers à tisser horizontal à pièces en bois d'hibiscus cousues avec des cordelettes de fibres séchées ou d'herbe. La tisserande tisse assise sur le sol, jambes étendues et pieds appuyés contre le cadre du métier à tisser, une sangle fixée au métier passée autour de ses reins. Le fil de chaîne de fibres de bananier, disposé sur une longue navette polie, est fabriqué avec du bois d'oranger. Le fil de trame supplémentaire d'hibiscus teinté est passé à travers les fils de chaîne au moyen d'une aiguille fabriquée à partir d'un dard de raie ou d'un rostre d'espadon.	4337	yes
Le mâle, avec sa longue huppe aux plumes jaune d'or, a donné son nom vernaculaire à l'espèce. Elle descend jusque sur le haut de la nuque, et sur la collerette orange vif et rayée de noir recouvrant le cou. Il peut ébouriffer ces plumes pour la parade nuptiale, comme le feraient les coqs lors de combats. Le haut du dos est vert émeraude, le reste est jaune vif jusqu'au croupion, ainsi que les plumes de la base de la queue. Le reste de la longue queue est marbré de beige et de noir. L'iris est jaune, ainsi que le bec et les pattes.	4398	yes
La consommation d'alcool étant prohibée par les chefs, celle-ci s'effectue de façon discrète. En 2007, une étude médicale de la population enregistre une prédominance de l'hypertension, de la goutte liée à la consommation de tortue, du diabète, de la schizophrénie — quatre cas sous traitement dont un féminin —, de la lèpre — six patients en cours de traitement, quatre autres l'ayant achevé —, des douleurs abdominales, des maux de dos et de diverses infections cutanées — présence presque généralisée de la dermatophytose de la peau glabre. Une moitié des individus testés est porteur de filarioses. Aucun traitement pour cette dernière atteinte n'est alors disponible sur l'île. Les habitants de Fais ont subi une épidémie de dengue à la fin de l'année 2011. Elle a commencé le 10 novembre, s'est propagée dans la première semaine du mois de décembre en atteignant un pic de 72 cas simultanés, et s'est terminée fin décembre. 157 des 294 résidents ont été infectés. Deux ans plus tard, un cas suspect de Chikungunya a été rapporté.	4325	no
De forme oblongue, Fais est un atoll surélevé, une plate-forme de carbonates poreuse d'une superficie de 2,8 km2 et d'une altitude maximale de 20 m, qui a peut-être émergé il y a 20 millions d'années,,. Un récif frangeant fait le tour d'environ les deux tiers de l'île et délimite un étroit lagon n'offrant donc qu'une faible faune marine. Ce récif est absent au nord-est et au sud-ouest, zones où la côte, ordinairement sous forme de plages de sable, s'élève en falaises,. Celles-ci sont percées de grottes formées par des écoulements anciens d'eau douce, et d'où la nappe phréatique s'épanche encore.	4298	yes
Faisalabad est relativement bien desservie par les différents modes de transports du pays. La ville est notamment située sur la ligne de chemin de fer qui va de Wazirabad à Lodhran, puis Karachi. Depuis 2003, la ville est également reliée au réseau d'autoroutes qui relie les principales villes du nord du pays, à savoir Lahore ainsi que les villes voisines Rawalpindi et la capitale Islamabad. Enfin, l'aéroport international de Faisalabad est situé à quinze kilomètres de la ville et accueille des vols nationaux et internationaux de la Pakistan International Airlines ainsi que de la Shaheen Air.	4369	yes
Selon Wayre (1969), trois ou quatre nids, faits de brins de bambou, ont été découverts en milieu naturel à 1 ou 1,20 m de hauteur sur le tronc ou dans les branches d’arbres tombés au sol. Mais ce choix de nidification en hauteur ne semble pas guidé par les risques d’inondation comme l’a suggéré Johnsgard (1999). En effet, si la mousson et les pluies sont effectivement importantes à Taiwan, elles n’occasionnent pas d’inondations sur ces versants très pentus et escarpés. D’ailleurs les plus récentes études de Yao Cheng-te et Cara Lin Bridgman ont montré que cinq autres nids trouvés étaient tous construits sur le sol mais bien cachés sous des racines ou des rochers. Le critère principal semble donc être la dissimulation dans la végétation, sur le sol ou en hauteur selon la configuration et les disponibilités du terrain. D’après nos observations, en captivité, une fois sur deux, la femelle adopte le nichoir en hauteur, ou s’y réfugie en cas de poursuite.	4410	yes
Fais dispose d'un dispensaire très bien organisé et bien géré. Une étude médicale note, en 2007, l'organisation de réunions par un assistant de santé masculin chaque dimanche après l'église. Le besoin d'une infirmière est alors noté, des femmes ont une certaine difficulté à lui faire part de leurs problèmes spécifiquement féminins. Bien que la médecine moderne soit acceptée, la médecine pratiquée est essentiellement traditionnelle. Il y est utilisé par exemple le Premna serratifolia, très courant sur l'île, le Barringtonia asiatica — localement gol —, le Crateva religiosa, le Crinum asiaticum, un cultivar de Curcuma, le Syzygium aqueum, l'Ochrosia oppositifolia — appelée localement mo — agent carminatif et à fortes doses abortif, les feuilles de Vigna marina, une préparation à mâcher à base de feuille de bétel et de noix d'arec.	4324	yes
Elle est remarquable. Le mâle choisit une petite clairière du sous-bois pour y aménager une arène. À l’approche d’une femelle, il évolue lentement autour d’elle, caroncules et queue partiellement déployées tout en émettant de petits cris. Puis il déploie sa queue non pas en roue frontale comme chez le paon mais en un disque presque circulaire étroit et dressé dans l’axe du corps, les rectrices supérieures venant toucher le haut du dos. Cet éventail blanc, composé de près de 32 rectrices (le plus grand nombre chez les faisans), contraste alors violemment avec le noir bleuté du corps. Simultanément, il étale considérablement ses caroncules bleues qui s’allongent en haut et en bas en une sorte de double faucille. Au paroxysme de la parade, toute la face est masquée de bleu. Les rectrices externes terminées en brins nus touchent le sol de sorte qu’en se déplaçant parmi les feuilles sèches, le mâle produit un bruissement caractéristique, des feuilles restant même parfois empalées dans ces plumes filiformes. Ainsi paré, il se pavane en marchant lentement, la tête baissée, puis se fige, brusquement agité d’une secousse à l’approche d’une femelle. L’intensité de la parade semble liée à la proximité de la femelle car on assiste alors à un relâchement de l’érection des lobes supérieurs, reposant flasques sur la nuque lorsque la femelle s’éloigne.	4379	yes
En mars 1986, les Pogues tournent aux États-Unis pour la première fois. La date d'ouverture de la tournée était New York, un endroit qui a longtemps fasciné MacGowan et qui l'a poussé à écrire de nouvelles paroles pour la chanson. Parmi les anglo-américains ayant vu le concert et visité le groupe loge après, le cinéaste Peter Dougherty et l'acteur Matt Dillon joueront un rôle important dans le clip de Fairytale of New York. Une autre source d'inspiration était le film de Sergio Leone Il était une fois en Amérique, notamment pour l'introduction de Fairytale of New York.	4285	yes
Le grand parc des princes-évêques, petit et grand parquet, était plus vaste qu’aujourd’hui. La Faisanderie est une partie de la forêt Monsau d’une superficie de 213 ha contigüe avec la Forêt de Steinbourg (163 ha). La forêt seigneuriale de Monsau sur la commune de Monswiller a une superficie de 124 ha. La forêt de Kreutzwald (160 ha) est une   chênaie qui était à l’époque une extension du parc de chasse des princes-évêques. Aujourd’hui, les différentes zones d’activités industrielles ont rogné le massif forestier dans sa partie occidentale et septentrionale. En gros, si l’on emprunte la route D 421 de Saverne vers le rond-point de Waldolwisheim, on a une longueur de 3 km en bordure de forêt continue et sur la route D 83 vers Steinbourg, la route borde le massif forestier sur 2 km. Cela représente un peu moins de 6 km2 quand on a retranché la zone défrichée de la société Kuhn.	4421	no
Le Père Renauld, missionnaire français en Annam, découvrit cette espèce en 1895 dans les montagnes de la province de Quang Tri, à une trentaine de kilomètres au nord-ouest de Huê au Viêt Nam. Il envoya quatre spécimens naturalisés au muséum de Paris d’après lesquels Oustalet fit sa description. Vingt huit années s’écoulèrent avant que l’on entende reparler de ce faisan et aucun spécimen vivant ne fut importé jusqu’en 1924 quand Jean Delacour en ramena 15 exemplaires de sa première expédition en Indochine. Sur ces quinze spécimens, Delacour garda quatre mâles et trois femelles à Clères, tous les autres étant des coqs qu’il offrit à différents jardins zoologiques et à des amis. Les années suivantes, d’autres spécimens furent capturés vivants ou mis en peau sur place. Les uns furent ramenés en Europe ou envoyés chez des amis de Delacour, les autres rejoignirent les muséums de Paris et Londres. Ces importations ont été étudiées en détail par Ciarpaglini et Hennache (1997) puis par Hennache et Dickinson (2000). Lors de la deuxième expédition, Delacour n’a obtenu que sept mâles qui furent tous mis en peau mais, en avril 1926 au cours d’un voyage au Japon, il offrit à Taka-Tsukasa deux mâles et une femelle (des volières de Pierre Jabouille au Viêt Nam), ces oiseaux firent souche l’année suivante. Il fallut attendre la quatrième expédition pour que des faisans d’Edwards vivants arrivent à nouveau en Europe. Aucun faisan d’Edwards ne fut capturé lors de la cinquième expédition. Les sixième et septième expéditions de Delacour ne permirent pas non plus de ramener d’autres oiseaux vivants. La seconde guerre mondiale et les combats qui sévirent au Viêt Nam ont empêché toute recherche du faisan d’Edwards. L’usage de défoliants et la déforestation liée à l’agriculture ont réduit la forêt originelle à des lambeaux si bien qu’entre 1988 et 1992, BirdLife organisa plusieurs expéditions pour retrouver l’espèce mais en vain. En 1992, au congrès de Lahore, le faisan d’Edwards fut déclaré probablement éteint mais quelques exemplaires furent découverts de façon épisodique jusqu’en 2000.	4373	yes
L'approximation faite ici est celle du faisceau gaussien scalaire où le champ électrique est considéré linéairement polarisé selon une direction orthogonale à sa direction de propagation. Cette approximation donne de bons résultats lorsque le rayon de gorge      w  0     {\displaystyle w_{0}}  du faisceau est très supérieure à la longueur d'onde. Dans le cas contraire, on doit utiliser le faisceau gaussien vectoriel décrit par la formulation plus compliquée de Davis (cf. Biblio.), où en particulier, le champ électrique a aussi une composante déphasée selon la direction de propagation, d'où le qualificatif de vectoriel.	4461	no
Son régime alimentaire comporte des fruits, des baies, des graines, des feuilles, des bourgeons et des racines d’une quarantaine de plantes recensées. Les arbres sont exploités pour leurs feuilles et leurs fruits : le pin du Yunnan (Pinus yunnanensis), le sapin chinois (Cunninghamia lanceolata), les chênes sempervirents du genre Cyclobalanopsis et caducs du genre Quercus, et enfin le châtaignier (Castanopsis delavyi). Des champignons et des insectes complètent ce régime. Des analyses de contenus d’estomacs révèlent qu’en période de reproduction, les plantes représentent plus de 97 % de l’alimentation des adultes, alors que les insectes constituent de 50 à 90 % de celle des jeunes.	4382	no
Les premiers humains abordent Fais au cours des IIe – IVe siècles d'après des sondages archéologiques. Les objets découverts illustrent des échanges avec les îles Yap, lesquelles ont pu servir d'intermédiaires dans la transmission de céramiques et de parures en provenance des Palaos, des îles Salomon et des îles Marshall. Les Européens établissent les premiers contacts avec les insulaires dans la première moitié du XVIe siècle. Fais et le reste des îles Carolines passent sous domination espagnole jusqu'en 1885, puis sont intégrées à la Nouvelle-Guinée allemande. En 1914, l'empire du Japon prend possession de la région, occupation régularisée dans le cadre du mandat des îles du Pacifique créé en 1919. Entre 1937 et 1944, les Japonais exploitent du phosphate au centre de l'île. Les forces armées américaines investissent l'île le 1er janvier 1945 et à partir de 1947, les États-Unis administrent la région de Micronésie en tant que territoire sous tutelle des îles du Pacifique. Les États fédérés de Micronésie accèdent à l'indépendance en 1986.	4294	yes
Sous la forme d'une compétition, chaque semaine deux équipes de jeunes créateurs (18 à 35 ans), un scénariste et un réalisateur, doivent réaliser sous l'œil de la caméra, un court métrage de fiction d'une durée de 2 minutes. Ils ont à composer avec le même lieu, les mêmes acteurs, les mêmes costumes et accessoires. En trois jours, les participants doivent écrire leur scénario, en faire le découpage, rencontrer les comédiens et l'équipe de tournage, tourner et faire le montage final de leur film.À la fin de chaque émission, les téléspectateurs sont invités à voter pour le meilleur court métrage.	4364	yes
En 1976, Jean-Pierre Dionnet propose a F'murr de travailler pour Metal Hurlant dont il est le redacteur en chef, en lui demandant une serie de science-fiction. F'murr realise tout d'abord un episode de 4 planches intitule Une aventure de Ludovic Gasteropode : les pieds sur l’estomac, dans lequel interviennent des extra-terrestres, puis un second episode dans lequel il introduit le personnage de Jeanne d'Arc, ce qui provoque un derapage de la serie « dans une toute autre direction », la chute de chaque recit devant amener Jehanne sur le bucher. Ainsi nait la serie Jehanne d'Arc, qui connait quelques recits de 2 pages chacun en 1976 et 1977. Alors que des changements interviennent dans la direction de Metal hurlant, F'murr est sollicite par la redaction du nouveau mensuel (A suivre&#11036;&#11027;), auquel il propose Jehanne d'Arc (orthographiee Jehanne d'Arque&#11023;&#11098;), realisant ainsi sa premiere histoire longue, pour laquelle il reutilise les recits deja existant en les reliant entre eux, qui est publiee en album par Casterman dans la collection Les Romans (A suivre) en 1980 sous le titre Jehanne au pied du mur. Une suite, consacree a Timofort, le fils de Jehanne, est publiee en 1985 sous le titre Tim Galere.	2	no
La chanson suit un immigrant irlandais à la veille de Noël. Il rêve à des vacances passées pendant son sommeil dans une cellule de dégrisement de New York. Quand un vieil homme entre lui aussi en état d'ébriété dans la cellule en chantant un extrait de la ballade irlandaise The Rare Old Moutain Dew, le narrateur (MacGowan) commence à rêver du personnage féminin de la chanson. Le reste de la chanson (qui peut être un monologue intérieur) prend la forme d'un échange entre le couple, leurs espoirs de jeunesse brisés par l'alcoolisme et la toxicomanie.	4287	yes
Le 25 novembre 2003, le cyclone tropical Lupit passe à 50 km au nord-est de Fais avec des rafales atteignant environ 185 km/h à 200 km/h et environ 10 cm de pluie. Des vagues de 4,2  à   5,5 m ont frappé les côtes de Fais et provoqué une grave érosion des plages et les embruns ont contaminé les réservoirs d'eau. Le cyclone a également endommagé ou détruit la plupart des toits et certains réservoirs ne rendant possible la collecte de l'eau de pluie qu'avec des moyens de fortune. Il a dépouillé les cocotiers de leurs fruits et détruit les cultures de subsistance, ne laissant que quelques jours de réserve,.	4300	no
Sous l'influence chrétienne, la croyance aux esprits décline fortement à partir des années 1970. Cependant à cette date D. Rubinstein constate l'existence d'« appelants des esprits » officiels, et est témoin du comportement d'une femme, ayant des problèmes familiaux, se disant possédée par son défunt mari. Cette croyance est encore actuelle au début du XXIe siècle puisqu'en 2003, la recette d'un colorant rouge pour la teinture des fibres d'hibiscus a pu être retrouvée par l'apparition en rêve, à un homme de 44 ans, de sa mère morte douze ans plus tôt et la lui révélant.	4323	no
